ID;CD_CEP;NM_LOGRADOURO;ID_BAIRRO
2550;22240700;TRAVESSA CARLOS VEGAS;25613
2551;22240800;TRAVESSA ANGELO BIASOLI;25613
2552;22240900;TRAVESSA GABRIEL ORLANDO JUNQUEIRA VILLELA;25613
2553;22241000;PRAÇA AUGUSTA VITORIA;25613
2554;22241100;RUA JOSE ANILDO DA MATA;25613
2555;22241200;TRAVESSA HORACIO BERGAMINI;25613
2556;22241300;TRAVESSA ARTUR LOURO;25613
2557;22241400;TRAVESSA CARLOS LEPEC;25613
2558;22241500;PRAÇA DIAMANTINO DE JESUS;25613
2559;22241600;TRAVESSA LUIS LORSA;25613
2560;22241700;VIA DE PEDESTRE DONA DEA;25613
2561;22241800;VIA DE PEDESTRE ETIAS;25613
2562;22241900;VIA DE PEDESTRE EUCLIDES DESIDERIO;25613
2563;22242000;TRAVESSA ETERNIDADE;25613
2564;22242100;VIA DE PEDESTRE ERVA ANIL;25613
2565;22242200;VIA DE PEDESTRE SALVINA;25613
2566;22242300;VILA AZERBAIJAO;25613
2567;22242400;TRAVESSA FREI ANTONIO DE SANCTIS;25613
2568;22242600;TRAVESSA MARINHO LATONE;25613
2569;22250000;RUA CRISCIUMA;25613
2570;22250010;RUA CRISCIUMA;25613
2571;22250050;VIA DE PEDESTRE ARTURO LUZZATTI;25613
2572;22250100;AVENIDA EDGARD RUZZANT;25613
2573;22250110;AVENIDA EDGARD RUZZANT;25613
2574;22250200;TRAVESSA BARAO DE MONTE CORDOVA;25613
2575;22250300;RUA LUIS LOUREIRO;25613
2576;22250400;RUA ISABEL RIBEIRO DA SILVA;25613
2577;22250500;RUA ANTONIETA RUDGE MULLER;25613
2578;22250600;TRAVESSA MARCOS BOSSI;25613
2579;22250700;RUA DOMINGOS ALUAR;25613
2580;22250800;TRAVESSA ANDRE ESCOBAR;25613
2581;22250900;TRAVESSA GUILHERME ARNALDO;25613
2582;22251000;TRAVESSA DIOGO MELGAZ;25613
2583;22251100;TRAVESSA ANTONIO FLOREANI;25613
2584;22251200;TRAVESSA FRANCISCO CIPOLLA;25613
2585;22251300;TRAVESSA ANDRE DE ARAGAO;25613
2586;22251400;TRAVESSA ARMANDO CURY;25613
2587;22251500;VIELA DANCA DE SAO GONCALO;28458
2588;22251600;RUA JAIME ALFONSO;25613
2589;22251700;RUA ERMELINDO PIETOSO;25613
2590;22251800;TRAVESSA JACQUES DAVID;25613
2591;22252000;TRAVESSA LUCAS REINNO;25613
2592;22252100;VIA PEDESTRE ARIADNAIDE;25613
2593;22252200;RUA RICHARD BATE;25613
2594;22252300;VIA DE PEDESTRE DAS MASCARAS;25613
2595;22252400;VIA DE PEDESTRE CAPIM GOOSSO;25613
2596;22252500;VIA DE PEDESTRE MARQUITES;25613
2597;22252600;VIA DE PEDESTRE BENEVOLUS;25613
2598;22252700;VIA DE PEDESTRE MANGARATAIA;25613
2599;22252800;TRAVESSA FREI ANTONIO DE SANCTIS;25613
2600;22252900;VIA DE PEDESTRE ARIADNA;25613
2601;22253000;TRAVESSA CILENE;25613
2602;22253100;TRAVESSA VILA SANTA ISABEL;25613
2603;22253200;TRAVESSA SAO DOMINGOS;25613
2604;22253300;TRAVESSA ANTONIO SAMPAIO;25613
2605;22260000;RUA TENENTE SOTOMANO;25613
2606;22260010;RUA TENENTE SOTOMANO;25613
2607;22260100;RUA BENFICA;25613
2608;22260110;RUA BENFICA;25613
2609;22260150;VIA DE PEDESTRE ALPOS;25613
2610;22260170;VIA DE PEDESTRE FANDANGO;25613
2611;22260200;TRAVESSA LUISA POMI;25613
2612;22260300;TRAVESSA PEDRO JOSE ROCHA;25613
2613;22260400;TRAVESSA EDMILSON FAUSTINO LEITE;25613
2614;22260500;TRAVESSA BENVINDA CANEDA;25613
2615;22260600;TRAVESSA ARMANDO GILL;25613
2616;22260700;TRAVESSA ATILIO CIMBRO;25613
2617;22260800;TRAVESSA ERNESTO FANELLI;25613
2618;22260900;TRAVESSA DAVI PALTENGHI;25613
2619;22261000;TRAVESSA MARIANO FRAGUEIRO;25613
2620;22261100;TRAVESSA ARRUDA CAMARGO;25613
2621;22261200;PASSAGEM IRMAOS COSTA;25613
2622;22261300;RUA JOTA CARLOS;25613
2623;22261350;PRAÇA IOCINORI HATANAKA;25613
2624;22261400;RUA JORNADAS DA PARAIBA;25613
2625;22261500;TRAVESSA AUGUSTO RUMEL;25613
2626;22261600;TRAVESSA DONATO RETTY;25613
2627;22261800;RUA EDGARD SEELING HEINZ PEINE;25613
2628;22261900;TRAVESSA DR LUIZ DE OLIVEIRA COUTINHO;25613
2629;22262000;RUA JOSE MALUF;25613
2630;22262050;TRAVESSA DOM DIOGO CAVALCANTI;25613
2631;22262200;VIELA PANDANGO;28458
2632;22262300;TRAVESSA SAMBA DE RODA;28458
2633;22262400;VIELA FREVO;28458
2634;22262500;VIELA ILIA;28458
2635;22262600;VIELA MACULELE;28458
2636;22262700;VIA DE PEDESTRE LAOCONTE;25613
2637;22262800;VIA DE PEDESTRE RIO CARACOL;25613
2638;22262900;VIA DE PEDESTRE ARTURO;25613
2639;22263000;VIA DE PEDESTRE ASTERIA;25613
2640;22263100;VIA DE PEDESTRE FELICIANO CHICLANA;25613
2641;22263200;VIA DE PEDESTRE DOS TENORES;25613
2642;22263300;VIA DE PEDESTRE TIAGO SADOLET;25613
2643;22263400;VIA DE PEDESTRE BELO;25613
2644;22263500;PRAÇA PADRE ANTONIO HENRIQUE PEREIRA NETO;25613
2645;22263800;TRAVESSA SANTOS;25613
2646;22270000;AVENIDA MENDES DA ROCHA;25613
2647;22270010;AVENIDA MENDES DA ROCHA;25613
2648;22270100;RUA ACUTILELE;25613
2649;22270200;RUA BIGUAZAL;25613
2650;22270300;RUA ASSITUAS;25613
2651;22270400;RUA ARARACA;25613
2652;22270500;RUA ARABANA;25613
2653;22270600;RUA VIRGILIO SACCATO;25613
2654;22270700;RUA BACURIZINHO;25613
2655;22270800;TRAVESSA NICOLA MATTEIS;25613
2656;22270900;RUA BOCA DA MATA;25613
2657;22271000;TRAVESSA PAULO SORIA;25613
2658;22271100;RUA PEDRO OSVALDO CONTIERI;25613
2659;22271200;TRAVESSA EMA AMORIM;25613
2660;22271300;RUA SANTA RITA DO PASSA QUATRO;25613
2661;22271350;TRAVESSA JUVENAL PEREIRA DOS SANTOS;25613
2662;22271400;RUA AURELIOPOLIS;25613
2663;22271500;RUA SAO SEPE;25613
2664;22271600;RUA EGIDIO TRABATTONE;25613
2665;22271700;RUA CONSTANCIO FESTA;25613
2666;22271800;RUA ARARUNA;25613
2667;22271900;RUA BERNARDO MENGOZZI;25613
2668;22272000;TRAVESSA EVARISTO DE ALMEIDA;25613
2669;22272100;RUA ALVARO DOS SANTOS;25613
2670;22272200;TRAVESSA MARTIN FERRO;25613
2671;22272300;TRAVESSA UNIAO;25613
2672;22272400;TRAVESSA TITO CERNE;25613
2673;22272500;TRAVESSA EDGAR ADRIAN;25613
2674;22272600;RUA FLORIANO DE GODOI;25613
2675;22272800;RUA ALONSO ESTEBAN;25613
2676;22272900;TRAVESSA AMARO DA SILVA;25613
2677;22273100;PRAÇA EROTIDES DE CAMPOS;25613
2678;22273200;TRAVESSA FERREIRA GUIMARAES;25613
2679;22273300;TRAVESSA FRANCISCO ARTIGAS;25613
2680;22273400;RUA JOSE MARCIANO;25613
2681;22273500;VIELA ULISSES;28458
2682;22273600;VIA DE PEDESTRE SONHO DE NATAL;25613
2683;22273700;VIA DE PEDESTRE NALANDA;25613
2684;22273800;VIA DE PEDESTRE NAIMANES;25613
2685;22273900;VIA DE PEDESTRE MELCHA;25613
2686;22274000;VIA DE PEDESTRE INDO EUROPEUS;25613
2687;22274100;VIA DE PEDESTRE AMATURA;25613
2688;22274200;VIA DE PEDESTRE AREZZO;25613
2689;22274300;VIA DE PEDESTRE SOL NASCENTE;25613
2690;22274400;VIA DE PEDESTRE ACALIAS;25613
2691;22274500;TRAVESSA CONSTANTINO IZZO;25613
2692;22274600;VIA DE PEDESTRE DO SOLFEJO;25613
2693;22274700;TRAVESSA DORACY APARECIDA GOMES IDALGO;25613
2694;22274800;VIA DE PEDESTRE ARETE;25613
2695;22280000;RUA FRANCISCO ALVES BEZERRA;27991
2696;22280010;RUA FRANCISCO ALVES BEZERRA;27991
2697;22280050;VIA DE PEDESTRE TEODORO LEMER;27991
2698;22280100;RUA SAO JOSE DE SERZEDELOS;27554
2699;22280200;TRAVESSA ROQUE PEREZ;27554
2700;22280300;RUA RAFAEL SANTORO;27991
2701;22280400;TRAVESSA JOSE LANZA;27991
2702;22280500;RUA JOAO ALMEIDA PACHECO;27991
2703;22280600;RUA PASQUALE MONTANI;27991
2704;22280700;TRAVESSA FERNANDO ELIAS;27991
2705;22280800;TRAVESSA TEMPESTADE;28458
2706;22280900;TRAVESSA GONCALO LIZARDO;27991
2707;22281000;TRAVESSA JOAQUINA BANS;27991
2708;22281100;VIELA SILENCIO;24267
2709;22281200;RUA FERNANDO ELIAS;27991
2710;22281300;TRAVESSA FRANCISCO GUILHERME DA SILVA;25613
2711;22282400;TRAVESSA BARRA DE SAO MIGUEL;27554
2712;22290000;AVENIDA EDU CHAVES;27991
2713;22290010;AVENIDA EDU CHAVES;27991
2714;22290100;TRAVESSA ANTONIO BALZANO;27991
2715;22290200;RUA CARLOS RODRIGUES DE BARROS;25613
2716;22290300;RUA ARICOBE;27991
2717;22290400;VILA ZAGA;27991
2718;22290500;RUA PASCOAL PAVAN;27991
2719;22290600;RUA DO BESSA;27991
2720;22290700;RUA HINTEM MARTINS;27991
2721;22290800;TRAVESSA ROSARIO PINO;25613
2722;22290900;RUA ALDEOLA;27991
2723;22291000;RUA SANTO AURELIANO;27991
2724;22291100;RUA ARUMATEIA;27991
2725;22291200;TRAVESSA ALEXANDRE HEREDIA;27991
2726;22291300;RUA AMERICO DE BARROS;27991
2727;22291400;RUA DR ARLINDO DE ASSIS;27991
2728;22291500;RUA DR JOSE GUSTAVO NUNES;27991
2729;22291600;TRAVESSA ALONSO MORGADO;27991
2730;22291700;TRAVESSA NOEMIA RIBEIRO AZANHA;27991
2731;22300000;RUA BARRA DA ONCA;27991
2732;22300100;RUA ARTUR ROBERTO;27991
2733;22300150;RUA BOAVENTURA DE SOUZA;27991
2734;22300200;RUA ALVINO PIMENTA DOS REIS;27991
2735;22300300;TRAVESSA SEBASTIAO ARAGONESE;27991
2736;22300400;RUA BAIA DE SANTA CLARA;27991
2737;22300500;RUA AUGUSTO MONTENEGRO;27991
2738;22300600;RUA AGUAPABA;27991
2739;22300700;RUA ANTONIO MAZZILI FILHO;27991
2740;22300800;RUA PEDRO SALTINI;27991
2741;22300900;RUA SEMYON KIRLIAN;27991
2742;22301000;RUA ANTONIO BORGES;27991
2743;22301100;PRAÇA SONHOS DA MENINA;27991
2744;22301200;RUA AROAZES;27991
2745;22301300;RUA LICINIO PAZIM;27991
2746;22301400;RUA TENENTE ANGELO ZAMPERO;27991
2747;22301500;RUA PAULINO ARENA;27991
2748;22301600;RUA SANTO ANDRE;27991
2749;22301700;RUA TENENTE JOAO CLAUDINO DE MELO;27991
2750;22301800;RUA BOA VENTURA DE SOUZA;27991
2751;22310000;RUA LILIENTAL;27991
2752;22310100;TRAVESSA JOAO GOMES DE DEUS;27991
2753;22310200;RUA JORGE NEWBERY;27991
2754;22310300;RUA PONTALETE;27991
2755;22310400;VIA DE PEDESTRE DA TOADA;27991
2756;22320000;RUA MAJOR BARACCA;27991
2757;22320100;RUA JOSE TELES;27991
2758;22320200;RUA CARLOS MALCHER;27991
2759;22320300;RUA SEVERIANO MELO;27991
2760;22320400;RUA ACAILANDIA;27991
2761;22320500;RUA CAPITAO BUSSE;27991
2762;22320600;TRAVESSA SOL DE ARINA;24267
2763;22330000;RUA CAPITAO RUBENS;27991
2764;22330100;RUA TENENTE JOSE ANTUNES;27991
2765;22330200;RUA TENENTE MARIO BARBEDO;27991
2766;22330300;RUA ANAVILHANA;27991
2767;22330400;RUA SILVEIRA TAVARES;27991
2768;22330500;RUA PROF. MAMEDE FREIRE;27991
2769;22330600;PRAÇA COMANDANTE EDUARDO DE OLIVEIRA;27991
2770;22330700;RUA TACURE;27991
2771;22330800;RUA GRAO PARA;27991
2772;22330900;RUA JAIME VIEIRA;27991
2773;22331000;RUA GEORGE GUINEMER;27991
2774;22331100;RUA FRANCISCO FERREIRA DE CARVALHO;27991
2775;22331200;PRAÇA PROF. ANTONIO RAMOS;27991
2776;22331300;VIA MARIONETES DR;25613
2777;22340000;AVENIDA CARLOS DOS SANTOS;25613
2778;22340010;AVENIDA CARLOS DOS SANTOS;25613
2779;22340050;PRAÇA ANNA GUTTEMBERG;27991
2780;22340100;RUA CAPITAO ALCOCK;25613
2781;22340200;RUA LENCOIS PAULISTA;25613
2782;22340300;RUA JOSE CORREIA BORGES;25613
2783;22340400;TRAVESSA ARTUR LEMON;27991
2784;22340500;RUA HEITOR IGLESIAS CAMBAUBA;25613
2785;22340600;PRAÇA BATISTA MATA;25613
2786;22340700;RUA PEDRO SIMOES;25613
2787;22340800;RUA DORANDIA;25613
2788;22340900;RUA JOSE BATISTA DE PAULA;27991
2789;22341000;RUA HAROLDO MADUREIRA RIBEIRO;25613
2790;22341100;TRAVESSA JOAO BAPTISTA DOMINGUES;27991
2791;22341200;TRAVESSA IVO CRUZ;25613
2792;22341300;TRAVESSA TEOREMA;25613
2793;22341400;RUA NOSSA SENHORA APARECIDA;25613
2794;22341600;VIA DE PEDESTRE GIGANTES;25613
2795;22341700;VIA DE PEDESTRE CAMPO DA VERDADE;27991
2796;22341800;TRAVESSA QUADRILHA;25613
2797;22341900;VIA DE PEDESTRE ALCON;25613
2798;22350000;AVENIDA ROLAND GARROS;25613
2799;22350010;AVENIDA ROLAND GARROS;25613
2800;22350100;RUA FLORIDA PAULISTA;25613
2801;22350200;RUA ODILIA DE MEDEIROS;25613
2802;22350300;RUA VERA LUCIA;25613
2803;22350400;TRAVESSA LEONARDO FERRONI;25613
2804;22350500;RUA ABILIO;25613
2805;22350600;VIELA CATANIA;28458
2806;22350700;TRAVESSA JOAO COLAS;25613
2807;22350800;RUA ARICONTE;25613
2808;22350900;RUA JULIA CORREIA DE LIMA;25613
2809;22351000;RUA BARREIRO VERMELHO;25613
2810;22351100;VIELA MUSICA DA BRUNA;25613
2811;22351200;TRAVESSA PAULO SERRAO;25613
2812;22351300;RUA GAGO COUTINHO;25613
2813;22351400;VILA ITACO;28458
2814;22351500;RUA JOAQUIM MARIA DE ALMEIDA E SILVA;25613
2815;22351600;VIA DE PEDESTRE MAIAPA;25613
2816;22351700;RUA CANCAO DA ALEGRIA;25613
2817;22351800;VIA DE PEDESTRE CATOLE DO ROCHA;28458
2818;22360000;RUA REI ALBERTO;27991
2819;22360100;RUA APERIBE;27991
2820;22360200;RUA BOM JESUS DA CACHOEIRA;27991
2821;22360300;RUA JOSE PEREIRA DA SILVA;27991
2822;22360400;RUA DR ALBINO CAMARGO NETO;27991
2823;22360500;RUA TOMAS SALZANO;27991
2824;22360600;RUA JOSE VALLE;27991
2825;22360700;RUA JOSE CLEMENTE DA SILVA;27991
2826;22360800;RUA DR BENEDITO ANTONIO;27991
2827;22360900;RUA HENRIQUE MEDEM;27991
2828;22361000;RUA JULIO LEMEZ;27991
2829;22361100;RUA JOSE LUIS LEPINE;27991
2830;22361200;RUA JOAO LUIS BOZZI;27991
2831;22361300;RUA PADRE FRANCISCO PIRES;27991
2832;22361400;RUA DA IRMANDADE DA MISERICORDIA;27991
2833;22361500;RUA HORACE CLARK;27991
2834;22361600;RUA TENENTE OSWALDO ANTONIO;27991
2835;22361700;RUA AGUAS DE XAPECO;27554
2836;22361800;RUA ACAITUBA;27991
2837;22361900;TRAVESSA FRANCISCA PEREIRA DE BARROS;27991
2838;22362000;PRAÇA FRANCISCO CARDONA;27991
2839;22362100;RUA JOSE CARLOS QUEIROLO;27991
2840;22362200;TRAVESSA DAS OLARIAS;27991
2841;22362300;TRAVESSA MARIA MARTINS DA SILVA;27991
2842;22362400;TRAVESSA VICOSA;27991
2843;22362500;RUA DR CIRO DE CASTRO ALMEIDA;27991
2844;22362600;VIA DE PEDESTRE MORANGO SILVESTRE;27991
2845;22362700;RUA NANCY PIRES DE CAMARGO;27991
2846;22362800;RUA SERVIDAO PUBLICA;28377
2847;22362900;TRAVESSA ABUKASIM;24267
2848;22363000;TRAVESSA JOSE DE PAIVA E SILVA;27991
2849;22363100;RUA DO MOVIMENTO;27991
2850;22370000;RUA GENERAL JERONIMO FURTADO;27554
2851;22370100;RUA ARASSELVA;27554
2852;22370200;RUA JOSE RIBEIRO ROSA;27554
2853;22370300;RUA ARUMA;27554
2854;22370400;TRAVESSA DO MISTICO;27554
2855;22370500;TRAVESSA MARIETA PASTORE;27554
2856;22370600;RUA MANUEL FERNANDES SILVA;27554
2857;22370700;RUA MARINO;27554
2858;22370800;RUA SONIA;27554
2859;22370900;RUA ALCINA;27554
2860;22371000;VIA FORTE TABATINGA;25676
2861;22371100;VIA DE PEDESTRE LUZ DE VERAO;25676
2862;22371200;VIA DE PEDESTRE MARIANELA;25676
2863;22380000;AVENIDA SANATORIO;27554
2864;22380100;TRAVESSA MOLPIS;27554
2865;22380200;TRAVESSA BERNARDINO BARONI;25613
2866;22380300;TRAVESSA PEDRO SALAMANCA;25613
2867;22380400;TRAVESSA VERA SAVINA;25613
2868;22380500;RUA MARCIO CASTELAR DE OLIVEIRA;25613
2869;22380600;TRAVESSA JOAQUIM TAVARES MARCELO;25613
2870;22380700;TRAVESSA ERNANI DA SILVA BRUNO;27554
2871;22380800;TRAVESSA JULIO BELLONI;27554
2872;22380900;RUA MIGUEL ARROJADO LISBOA;27554
2873;22381000;RUA ALZIRA;27554
2874;22381100;RUA GABRIEL FIGUEIRAS;27554
2875;22381200;RUA PADRE ESTANISLAU TICNER;27554
2876;22381300;RUA DR AZEVEDO LIMA;27554
2877;22381400;RUA DESEMBARGADOR GALVAO;27554
2878;22381500;RUA ALIPIO DA SILVA LAVOURA;25676
2879;22381600;RUA RODRIGUES CARDOSO;27554
2880;22381700;RUA CUNHA PORTO;27554
2881;22381800;RUA FLORIANO BASAGLIA;25676
2882;22381900;RUA JOSE EUGENIO DE PAULA ASSIS;25676
2883;22382000;PRAÇA JOAO DE OLIVEIRA;25613
2884;22382100;RUA JAN MONET;27554
2885;22382200;RUA LUIZ DELGADO;27554
2886;22382300;RUA SAO ROMULO;27554
2887;22382400;RUA ALTO PARAGUAI;25613
2888;22382500;VIA DE PEDESTRE PRIMAVERA;25613
2889;22382550;VIA DE PEDESTRE ANTIOPE;25613
2890;22382600;VIA DE PEDESTRE EXPRESSAO;25613
2891;22382700;VIA DE PEDESTRE NOIAN;25613
2892;22382800;VIA DE PEDESTRE SONHO DE PRIMAVERA;25613
2893;22382900;VIA DE PEDESTRE SENATUS;25613
2894;22383000;TRAVESSA ESTRELA POLAR;25613
2895;22383100;RUA LAMARAO;25676
2896;22383200;TRAVESSA CACHOEIRA ESPERANCA;25676
2897;22383300;RUA ILLINOIS;25676
2898;22383400;TRAVESSA BERREDO;25676
2899;22383500;TRAVESSA MIQUERINOS;25676
2900;22383600;TRAVESSA IGARAPE VINTEM;25676
2901;22383700;TRAVESSA PARIRI;25676
2902;22383800;TRAVESSA PEQUENOS PRELUDIOS;25676
2903;22383900;TRAVESSA RIO IVAI;25676
2904;22390000;AVENIDA LUIS DUMONT VILLARES;27943
2905;22390100;AVENIDA MARECHAL EURICO GASPAR DUTRA;28117
2906;22400000;AVENIDA MARIA DO CARMO BARBOSA CORTEZ;27943
2907;22400100;RUA ALFA;27943
2908;22400200;RUA NOVA SAO JOSE;27943
2909;22400300;TRAVESSA ROSA SIDERAL;28074
2910;22410000;RUA SILVIO RODINE;28310
2911;22410100;RUA TOME PORTES;28310
2912;22410200;RUA ARANAI;28310
2913;22410300;RUA CAPITAO SIQUEIRA BARBOSA;28310
2914;22410400;RUA D ALMADA;28310
2915;22410500;RUA VINTE E QUATRO DE DEZEMBRO;28310
2916;22410600;RUA SARGENTO-MOR RAMALHO;28310
2917;22410700;RUA VINTE E CINCO DE FEVEREIRO;28310
2918;22410800;RUA ESTEFANIA LOURO;27815
2919;22410900;PRAÇA RENATO DE ARAUJO SALGADO;28310
2920;22411000;RUA SILVIO MOURA;28310
2921;22411100;RUA SETE DE NOVEMBRO;28310
2922;22411200;RUA ADELINO BORTOLI;28310
2923;22411300;RUA AGUACERITA;28310
2924;22411400;RUA DONA CARMINA PASQUI;28310
2925;22411500;TRAVESSA ANTONIO DE TOLEDO;28310
2926;22411600;RUA NOVE DE NOVEMBRO;28310
2927;22411700;RUA PADRE JOSE REBOUCAS;28310
2928;22411800;TRAVESSA JAN BELLA;28310
2929;22411900;TRAVESSA DONA CARMINA PASQUI;28310
2930;22420000;AVENIDA GENERAL ATALIBA LEONEL;28149
2931;22420010;AVENIDA GENERAL ATALIBA LEONEL;28149
2932;22420020;AVENIDA GENERAL ATALIBA LEONEL;28149
2933;22420100;RUA AMANDAU;28149
2934;22420200;RUA AMONTADA;28149
2935;22420300;RUA ROQUE COSTA;28149
2936;22420400;RUA BORGES LADARIO;28149
2937;22420500;RUA JOAO MARQUES GARCIA;28149
2938;22420600;RUA HERMINIO  COSTA;28149
2939;22420700;RUA NERI;28149
2940;22420800;RUA JOSE DE ALBUQUERQUE;28149
2941;22420900;TRAVESSA JUVENCIO DOS SANTOS;28149
2942;22421000;VILA CALZAVARA;28149
2943;22421100;RUA CARAPEVA;28149
2944;22421200;TRAVESSA MATEUS RICCIARD;27943
2945;22430000;RUA CAPITAO FRANCISCO LIPI;28310
2946;22430100;RUA PAULO AVELAR;28310
2947;22430200;RUA MALIE BRENNER;28310
2948;22430300;TRAVESSA CAMILO JOSE CELA;28310
2949;22430400;RUA JOSE;28310
2950;22430500;RUA ANTONIO PINTO DE OLIVEIRA;28310
2951;22430600;RUA VERONA;28310
2952;22430700;RUA GOIS DE ARAUJO;28310
2953;22430800;RUA AGUA TURVA;28310
2954;22430900;TRAVESSA LODOVICO RANZI;28310
2955;22431000;TRAVESSA ANJOS DA MEIA NOITE;28310
2956;22431100;TRAVESSA EVANGELISTA FERRARI;28310
2957;22431200;RUA ROBERTO GOMES;28310
2958;22431300;RUA APUIZINHO;28310
2959;22431400;RUA FILIPPO VITALI;28310
2960;22431500;PASSAGEM JOSE SPACH;28310
2961;22440000;RUA HENRIQUE BRAGLIA;28310
2962;22440100;RUA MIYANO OBA;28310
2963;22440200;RUA DR MARREY JUNIOR;28310
2964;22440300;RUA PLINIO PASQUI;28310
2965;22440400;RUA CAPITAO SERVIO RODRIGUES CALDAS;28310
2966;22440500;RUA GUANAPUS;28310
2967;22440600;RUA DONA GABRIELA;28310
2968;22440700;TRAVESSA ALOPE;28310
2969;22440800;RUA VICENZA;28310
2970;22440900;RUA MARIA;28310
2971;22441000;TRAVESSA MARIA;28310
2972;22441100;RUA HEBE;28310
2973;22450000;AVENIDA ALVARO MACHADO PEDROSA;27943
2974;22450100;RUA PROF. MARCONDES DOMINGUES;27943
2975;22450200;RUA INGLESA;27943
2976;22450300;TRAVESSA SAO KITTS E NEVIS;27943
2977;22450400;RUA MANOEL GONCALVES;27943
2978;22450500;RUA MANOEL TAVEIRA;27943
2979;22450600;RUA ADOLFO LUTZ;27943
2980;22450700;RUA ENIO VOSS;27943
2981;22450800;RUA JULIO RODRIGUES MENDES;27943
2982;22450900;RUA TAMBORIL;27943
2983;22451000;TRAVESSA FREI ANDRE LEON;27943
2984;22451100;RUA PONTE PENSA;27943
2985;22451200;RUA ARIOSTO CESAR;27943
2986;22451300;RUA IBIRATAIA;27943
2987;22451400;RUA SAO JANUARIO;27943
2988;22451500;RUA JOSE MARQUES GARCIA;27943
2989;22451600;TRAVESSA ALDEIAS ALTAS;27943
2990;22451700;TRAVESSA ONCA PINTADA;27943
2991;22451800;RUA ANDRE CAMPALE;27943
2992;22460000;RUA ELVIRA BORTOLE;28310
2993;22460100;RUA DONA LUIZA SCARPINI;28310
2994;22460200;RUA RICARDO;28310
2995;22460300;RUA ITAJURU;28310
2996;22460400;RUA SAO JOAO DASSIO;28310
2997;22460500;RUA ANGELA DO AMARAL RANGEL;28310
2998;22460600;RUA ESTRELA FIDALGO;28310
2999;22460700;TRAVESSA JOAO FIDALGO;28310
3000;22460800;RUA AURORA FIDALGO;28310
3001;22460900;RUA INES FIDALGO;28310
3002;22461000;RUA MARIA NARDI RODINI;28310
3003;22470000;RUA BORGES;27943
3004;22470100;TRAVESSA OTADA;27943
3005;22470200;TRAVESSA ANDRE FABRIZI;27943
3006;22470300;RUA BARRA DA JANGADA;27943
3007;22470400;TRAVESSA ALMEIDA;27943
3008;22470500;TRAVESSA GENIVALDO TOLEDO LOPES;27943
3009;22470600;TRAVESSA JOAO AUGUSTO MONTEIRO;27943
3010;22470700;TRAVESSA SIMONE BEAUVOIR;27943
3011;22470800;RUA LADARIO;27943
3012;22470900;RUA ISAURA;27943
3013;22471000;RUA AROMATIPU;27943
3014;22471100;RUA PERPETUA VICENTE;27943
3015;22471200;RUA PEDRO CELIDONIO GOMES DOS REIS;27943
3016;22471300;RUA PADRE LUIS GARGIONI;27943
3017;22471400;RUA PADRE AGOSTINHO DE MATOS;27943
3018;22471500;VILA AURORA;27943
3019;22471600;RUA CLEMENTE BONANO;28377
3020;22471700;TRAVESSA EUGENIO BALLARINI;27943
3021;22471800;TRAVESSA GUILHERMINA SALVIONI;27943
3022;22471900;RUA AMELIA;27943
3023;22472000;TRAVESSA RAFAEL MACHADO;27943
3024;22472100;VILA VIDEIRA;27943
3025;22472200;TRAVESSA SAO JOSE;27943
3026;22472300;TRAVESSA SERAFIM FERRARI;27943
3027;22472400;VILA SAO JOAQUIM;27943
3028;22472500;TRAVESSA MARIO APONI;27943
3029;22472600;TRAVESSA NUVENS;27943
3030;22480000;RUA CRUZ DE MALTA;27943
3031;22480010;RUA CRUZ DE MALTA;27943
3032;22480100;TRAVESSA CARMEM LUCIA CARNEIRO;27943
3033;22480200;TRAVESSA MANUEL MORAN;27943
3034;22480300;RUA ANAJATENA;27943
3035;22480400;RUA ANTONIO ASSUNCAO;27943
3036;22480450;TRAVESSA CAPELA DO ALTO ALEGRE;27943
3037;22480500;RUA FRANCISCA MARIA DE SOUZA;27943
3038;22480600;TRAVESSA ANTONIO DIAZ;27943
3039;22480700;RUA ACUNAUI;27943
3040;22480800;RUA AMANIU;27943
3041;22480900;RUA AIAPUA;27943
3042;22481000;RUA FELIX MARTINS;27943
3043;22481100;TRAVESSA FRANCISCO SEGALA;28377
3044;22481200;RUA LUTA;27943
3045;22481300;RUA GURILANDIA;27943
3046;22481400;RUA HELOISA MOYA;27943
3047;22481500;RUA LEDA LETICIA;27943
3048;22481600;TRAVESSA LUIGI MADONIS;27943
3049;22490000;RUA CANDIDO FIGUEIREDO;28377
3050;22490100;RUA ELVIRA;28377
3051;22490200;TRAVESSA ALFONSO PINA RUBIO;28043
3052;22490300;RUA MARIA GONCALVES;28377
3053;22490400;RUA AGUAS NEGRAS;28377
3054;22490500;RUA AMERICO DE CASTRO;28043
3055;22490600;RUA JORACY CAMARGO;28043
3056;22500000;RUA RIO DOCE;28377
3057;22500100;RUA JOSE OSVALDO;28377
3058;22500200;RUA AFONSO VIII;28377
3059;22500300;RUA AGUDOS GRANDES;28377
3060;22500400;TRAVESSA EDMUNDO LEBEL;28377
3061;22500500;RUA SAO MARCELO;28377
3062;22500600;TRAVESSA SAGATE DO EGITO;28377
3063;22500700;TRAVESSA JOSE ANTONIO DE LIMA JUNIOR;28377
3064;22500800;TRAVESSA JOSE OSVALDO;28377
3065;22500900;TRAVESSA FORTE SAO MARCELO;28377
